chr	pos	strand	ratio
chr1	16951977	+	0.87
chr1	16952020	+	0.41
chr1	16952069	+	0.23
chr1	16952089	+	0.27
chr1	16952091	+	0.3
chr1	16952125	+	0.6
chr1	16952296	+	0.46
chr1	16952298	+	0.5
chr1	16952334	+	0.31
chr1	16952337	+	0.81
chr1	16952392	+	0.11
chr1	16952393	+	0.27
chr1	16952396	+	0.2
chr1	16952412	+	0.14
chr1	16952416	+	0.97
chr1	16952433	+	0.23
chr1	16952472	+	0.62
chr1	16957009	+	0.41
chr1	16957111	+	0.1
chr1	16957204	+	0.2
chr1	16957224	+	0.92
chr1	16957244	+	0.28
chr1	16957285	+	0.21
chr1	16957641	+	0.21
chr1	17021572	-	0.23
chr1	17413873	-	0.04
chr1	17414453	-	0.2
chr1	17414673	-	0.04
chr1	17414703	-	0.04
chr1	17414728	-	0.03
chr1	17414759	-	0.02
chr1	17414888	-	0.14
chr1	17414891	-	0.05
chr1	17414908	-	0.09
chr1	17415547	-	0.08
chr1	17415795	-	0.04
chr1	17415896	-	0.07
chr1	17415981	-	0.07
chr1	17415982	-	0.09
chr1	17415985	-	0.21
chr1	19215043	-	0.31
chr1	19215082	-	0.23
chr1	19215161	-	0.21
chr1	19215744	-	0.17
chr1	19215755	-	0.52
chr1	19215766	-	0.2
chr1	19215774	-	0.17
chr1	19215778	-	0.04
chr1	19215806	-	0.07
chr1	19215842	-	0.03
chr1	19215847	-	0.03
chr1	19215848	-	0.06
chr1	19215849	-	0.03
chr1	19215874	-	0.04
chr1	19215915	-	0.05
chr1	19215920	-	0.17
chr1	19215938	-	0.07
chr1	19215960	-	0.08
chr1	19215961	-	0.07
chr1	19215968	-	0.26
chr1	19215969	-	0.09
chr1	19216754	-	0.14
chr1	19216758	-	0.03
chr1	19216787	-	0.07
chr1	19216792	-	0.06
chr1	19216818	-	0.03
chr1	19216854	-	0.57
chr1	19216857	-	0.07
chr1	19216858	-	0.06
chr1	19216861	-	0.07
chr1	19216878	-	0.07
chr1	19216922	-	0.08
chr1	19216964	-	0.64
chr1	19216970	-	0.25
chr1	19217288	-	0.08
chr1	19217290	-	0.27
chr1	19217302	-	0.11
chr1	19217329	-	0.04
chr1	19217355	-	0.47
chr1	19217384	-	0.11
chr1	19217404	-	0.07
chr1	19217436	-	0.05
chr1	19217478	-	0.33
chr1	19217502	-	0.08
chr1	19217510	-	0.08
chr1	19217514	-	0.12
chr1	19243113	+	0.3
chr1	19258998	+	0.05
chr1	19259007	+	0.03
chr1	19259024	+	0.12
chr1	19259059	+	0.02
chr1	19259960	+	0.12
chr1	19260006	+	0.5
chr1	19260025	+	0.08
chr1	19260037	+	0.1
chr1	19263650	+	0.38
chr1	19289955	-	0.36
chr1	19293632	-	0.2
chr1	19293635	-	0.12
chr1	19293642	-	0.3
chr1	19293901	-	0.14
chr1	19293934	-	0.09
chr1	19293966	-	0.31
chr1	19293983	-	0.5
chr1	19293992	-	0.28
chr1	19293997	-	0.21
chr1	19294007	-	0.11
chr1	19294130	-	0.08
chr1	19294142	-	0.32
chr1	19294159	-	0.71
chr1	19294190	-	0.21
chr1	19294208	-	0.62
chr1	19297479	-	0.5
chr1	19298541	-	0.43
chr1	19298583	-	0.41
chr1	19298584	-	0.4
chr1	19298594	-	0.38
chr1	19298610	-	0.19
chr1	19298650	-	0.2
chr1	19298651	-	0.21
chr1	19298719	-	0.67
chr1	19298720	-	0.56
chr1	19299429	-	0.6
chr1	19301925	-	0.57
chr1	19301929	-	0.29
chr1	19303264	-	0.38
chr1	19329000	+	0.02
chr1	19329080	+	0.02
chr1	19329085	+	0.01
chr1	19329135	+	0.17
chr1	19333885	+	0.4
chr1	19628207	+	0.4
chr1	19628243	+	0.82
chr1	19628534	+	0.21
chr1	19628560	+	0.72
chr1	19628574	+	0.53
chr1	19628613	+	0.22
chr1	20646100	-	0.3
chr1	20646170	-	0.31
chr1	20646182	-	0.38
chr1	20646186	-	0.54
chr1	20646211	-	0.27
chr1	20646218	-	0.53
chr1	20646259	-	0.59
chr1	20646281	-	0.24
chr1	20646289	-	0.5
chr1	20647039	-	0.27
chr1	20647153	-	0.18
chr1	20647220	-	0.31
chr1	20647251	-	0.18
chr1	20647261	-	0.28
chr1	20648007	-	0.25
chr1	20648033	-	0.44
chr1	20649498	-	0.42
chr1	20649507	-	0.19
chr1	20649519	-	0.27
chr1	20649529	-	0.9
chr1	20649538	-	0.47
chr1	20649546	-	0.22
chr1	20649584	-	0.83
chr1	20649601	-	0.31
chr1	20649624	-	0.15
chr1	20649642	-	0.12
chr1	20649680	-	0.2
chr1	20649681	-	0.31
chr1	20649717	-	0.67
chr1	20651887	-	0.01
chr1	20651957	-	0.02
chr1	20651963	-	0.11
chr1	20651989	-	0.02
chr1	20652021	-	0.01
chr1	20652022	-	0.01
chr1	20652029	-	0.02
chr1	20652070	-	0.01
chr1	20652096	-	0.02
chr1	20743473	-	0.01
chr1	20755322	-	0.08
chr1	20755323	-	0.11
chr1	20755332	-	0.07
chr1	20755346	-	0.12
chr1	20755462	-	0.09
chr1	20755465	-	0.31
chr1	20755479	-	0.11
chr1	20755488	-	0.19
chr1	20755491	-	0.19
chr1	20755560	-	0.12
chr1	20756486	-	0.1
chr1	20756493	-	0.22
chr1	20756762	-	0.08
chr1	20756817	-	0.07
chr1	20756843	-	0.16
chr1	20756911	-	0.13
chr1	20756976	-	0.44
chr1	20756981	-	0.3
chr1	20756982	-	0.44
chr1	20774285	-	0.04
chr1	20774874	-	0.07
chr1	20774875	-	0.08
chr1	20775409	-	0.69
chr1	20782226	-	0.3
chr1	20782474	-	0.23
chr1	21218594	-	0.04
chr1	21218714	-	0.02
chr1	21218863	-	0.02
chr1	21423805	-	0.13
chr1	21423823	-	0.22
chr1	21484181	+	0.32
chr1	21484320	+	0.13
chr1	21837900	-	0.43
chr1	22026392	+	0.46
chr1	22026414	+	0.46
chr1	22026508	+	0.63
chr1	22026513	+	0.08
chr1	22026813	+	0.11
chr1	22026866	+	0.1
chr1	22026916	+	0.31
chr1	22026946	+	0.23
chr1	22026947	+	0.19
chr1	22028055	+	0.44
chr1	22028193	+	0.14
chr1	22028216	+	0.3
chr1	22028749	+	0.08
chr1	22028754	+	0.52
chr1	22028781	+	0.1
chr1	22029294	+	0.1
chr1	22029730	+	0.21
chr1	22029827	+	0.56
chr1	22029832	+	0.12
chr1	23302465	-	1
chr1	23303080	-	0.59
chr1	23764066	-	0.36
chr1	23764529	-	0.55
chr1	23771858	-	0.16
chr1	23970484	-	0.01
chr1	23970498	-	0.01
chr1	23972160	-	0.31
chr1	23972178	-	0.19
chr1	23972190	-	0.19
chr1	23972580	-	0.36
chr1	23974129	-	0.15
chr1	23974188	-	0.09
chr1	23974662	-	0.21
chr1	23974706	-	0.29
chr1	23974771	-	0.38
chr1	24537696	+	0.33
chr1	24537711	+	0.73
chr1	24537712	+	0.91
chr1	24537714	+	0.64
chr1	24537778	+	1
chr1	24537779	+	1
chr1	24537784	+	0.75
chr1	24537788	+	0.25
chr1	24538423	+	0.12
chr1	24538425	+	0.46
chr1	24538468	+	0.29
chr1	24538543	+	1
chr1	24538545	+	0.29
chr1	24659073	+	0.47
chr1	24659113	+	0.58
chr1	24659114	+	0.67
chr1	25801393	+	0.32
chr1	25801397	+	1
chr1	25801402	+	0.32
chr1	25801458	+	0.42
chr1	25801538	+	0.5
chr1	25802075	+	0.04
chr1	25802076	+	0.05
chr1	25802209	+	0.83
chr1	25802210	+	0.23
chr1	25803800	+	0.29
chr1	25803863	+	0.29
chr1	25803912	+	0.27
chr1	25817235	+	0.01
chr1	25817353	+	0.01
chr1	25817397	+	0.01
chr1	25817416	+	0.01
chr1	25826060	-	0.25
chr1	25826112	-	0.33
chr1	25827889	-	0.3
chr1	25828402	-	0.21
chr1	25828425	-	0.24
chr1	25828454	-	0.29
chr1	25833230	-	0.46
chr1	25833238	-	0.64
chr1	25833243	+	0.27
chr1	25833258	-	0.18
chr1	25833286	+	0.22
chr1	25833409	-	0.18
chr1	25833584	-	0.19
chr1	25833631	+	0.29
chr1	25833670	-	0.15
chr1	25834428	-	0.02
chr1	25834494	-	0.11
chr1	25834501	-	0.03
chr1	26227461	+	0.1
chr1	26227462	+	0.12
chr1	26428614	+	0.13
chr1	26428619	+	0.45
chr1	26428644	+	0.28
chr1	26428698	+	0.03
chr1	26428717	+	0.15
chr1	26428734	+	0.01
chr1	26428817	+	0.03
chr1	26428926	+	0.01
chr1	26428927	+	0.01
chr1	26428946	+	0.01
chr1	26428965	+	0.03
chr1	26428977	+	0.01
chr1	26428988	+	0.02
chr1	26428999	+	0.01
chr1	26429071	+	0.11
chr1	26429077	+	0.05
chr1	26429093	+	0.09
chr1	26429106	+	0.01
chr1	26429122	+	0.01
chr1	26438469	+	0.21
chr1	26438541	+	0.3
chr1	26438985	+	0.3
chr1	26439936	+	0.55
chr1	26441246	+	0.4
chr1	26441298	+	0.27
chr1	26441323	+	0.25
chr1	26441364	+	0.17
chr1	26441396	+	0.36
chr1	26441427	+	0.25
chr1	26447732	+	0.33
chr1	26447733	+	0.23
chr1	26447790	+	0.38
chr1	26777938	+	0.33
chr1	26795987	+	0.23
chr1	26796297	+	0.27
chr1	26876287	-	0.12
chr1	26876320	-	0.12
chr1	26876330	-	0.13
chr1	26876339	-	0.27
chr1	26876352	-	0.28
chr1	26876353	-	0.18
chr1	26876387	-	0.08
chr1	26876390	-	0.08
chr1	26876395	-	0.18
chr1	26876396	-	0.24
chr1	26876409	-	0.09
chr1	26876411	-	0.04
chr1	26876467	-	0.11
chr1	26876468	-	0.15
chr1	26876508	-	0.08
chr1	26876511	-	0.06
chr1	26877866	-	0.6
chr1	26877920	-	0.52
chr1	26877932	-	0.19
chr1	26877945	-	0.58
chr1	26877948	-	0.17
chr1	26877955	-	0.21
chr1	26877974	-	0.09
chr1	26877987	-	0.14
chr1	26878023	-	0.09
chr1	26878024	-	0.31
chr1	26878029	-	0.08
chr1	26878458	-	0.12
chr1	26878459	-	0.19
chr1	26878460	-	0.15
chr1	26878463	-	0.54
chr1	26878552	-	0.06
chr1	26878654	-	0.08
chr1	26878672	-	0.11
chr1	26878679	-	0.09
chr1	26878686	-	0.08
chr1	26878705	-	0.08
chr1	26878722	-	0.07
chr1	26878732	-	0.32
chr1	26879110	-	0.1
chr1	26880379	-	0.14
chr1	26880408	-	0.12
chr1	26880440	-	0.54
chr1	26880476	-	0.31
chr1	26880485	-	0.5
chr1	26881970	-	0.25
chr1	26882103	-	0.31
chr1	26882133	-	0.19
chr1	26882134	-	0.19
chr1	26882164	-	0.27
chr1	26883551	-	0.19
chr1	26883697	-	0.33
chr1	26883700	-	0.43
chr1	26883783	-	0.15
chr1	26883895	-	0.09
chr1	26883917	-	0.11
chr1	26883927	-	0.15
chr1	26943257	+	0.32
chr1	26943266	+	0.14
chr1	26943340	+	0.29
chr1	26943341	+	0.13
chr1	26943346	+	0.17
chr1	26943348	+	0.22
chr1	26944259	+	0.2
chr1	26944287	+	0.07
chr1	26944308	+	0.1
chr1	26944309	+	0.23
chr1	26944459	+	0.11
chr1	26944615	+	0.11
chr1	26944778	+	0.19
chr1	26944815	+	0.17
chr1	26944894	+	0.1
chr1	26944918	+	0.28
chr1	26944921	+	0.1
chr1	26944937	+	0.07
chr1	26944973	+	0.28
chr1	26945001	+	0.11
chr1	26946675	+	0.01
chr1	26995652	+	0.13
chr1	26995716	+	0.06
chr1	26995769	+	0.07
chr1	26997126	+	0.08
chr1	26997216	+	0.18
chr1	26997217	+	0.17
chr1	27060200	+	0.92
chr1	27060210	+	0.42
chr1	27060240	+	0.85
chr1	27060735	+	0.64
chr1	27062081	+	0.32
chr1	27063222	+	0.3
chr1	27063362	+	0.62
chr1	27063373	+	0.43
chr1	27352061	+	0.36
chr1	27352617	+	0.21
chr1	27352627	+	0.44
chr1	27352670	+	0.44
chr1	27352695	+	0.7
chr1	27823966	+	0.04
chr1	27946097	+	0.3
chr1	27971410	-	0.03
chr1	27971427	-	0.03
chr1	28239837	-	0.11
chr1	28243813	-	0.5
chr1	28335064	+	0.61
chr1	28335120	+	0.01
chr1	28335140	+	0.02
chr1	28335141	+	0.11
chr1	28335144	+	0.16
chr1	28335153	+	0.12
chr1	28335170	+	0.1
chr1	28335180	+	0.07
chr1	28335186	+	0.09
chr1	28335207	+	0.11
chr1	28335221	+	0.04
chr1	28335224	+	0.01
chr1	28335255	+	0.04
chr1	28335301	+	0.02
chr1	28335319	+	0.03
chr1	28335545	+	0.01
chr1	28335560	+	0.05
chr1	28335635	+	0.02
chr1	28335636	+	0.01
chr1	28335645	+	0.04
chr1	28335656	+	0.02
chr1	28335659	+	0.08
chr1	28335668	+	0.06
chr1	28335669	+	0.04
chr1	28335670	+	0.11
chr1	28335674	+	0.04
chr1	28335687	+	0.64
chr1	28335701	+	0.08
chr1	28335706	+	0.01
chr1	28335741	+	0.2
chr1	28335742	+	0.09
chr1	28335746	+	0.01
chr1	28335769	+	0.05
chr1	28335811	+	0.03
chr1	28497453	+	0.07
chr1	28497512	+	0.02
chr1	28497782	+	0.03
chr1	28497790	+	0.05
chr1	28497791	+	0.05
chr1	28497843	+	0.02
chr1	28497847	+	0.04
chr1	28497880	+	0.04
chr1	28497916	+	0.05
chr1	28498804	+	0.01
chr1	28498818	+	0.17
chr1	28498824	+	0.1
chr1	28498868	+	0.05
chr1	28498881	+	0.03
chr1	28498891	+	0.03
chr1	28498902	+	0.15
chr1	28498905	+	0.32
chr1	28498906	+	0.21
chr1	28498907	+	0.02
chr1	28498908	+	0.06
chr1	28498909	+	0.05
chr1	28498914	+	0.02
chr1	28498916	+	0.05
chr1	28498917	+	0.04
chr1	28498920	+	0.2
chr1	28498936	+	0.04
chr1	28498952	+	0.17
chr1	28498956	+	0.05
chr1	28498960	+	0.18
chr1	28498978	+	0.02
chr1	28498992	+	0.29
chr1	28499016	+	0.1
chr1	28499017	+	0.04
chr1	28499157	+	0.05
chr1	28499160	+	0.05
chr1	28499191	+	0.08
chr1	28499198	+	0.02
chr1	28499204	+	0.15
chr1	28499252	+	0.03
chr1	28499260	+	0.07
chr1	28499264	+	0.03
chr1	28499274	+	0.19
chr1	28499300	+	0.05
chr1	28499314	+	0.04
chr1	28499317	+	0.06
chr1	28499334	+	0.12
chr1	28499410	+	0.02
chr1	28499518	+	0.31
chr1	28499540	+	0.02
chr1	28499553	+	0.02
chr1	28499555	+	0.05
chr1	28499572	+	0.12
chr1	28499579	+	0.02
chr1	28499582	+	0.02
chr1	28499591	+	0.02
chr1	28499601	+	0.04
chr1	28499605	+	0.16
chr1	28499615	+	0.11
chr1	28499617	+	0.06
chr1	28499621	+	0.03
chr1	28499628	+	0.01
chr1	28499637	+	0.03
chr1	28499665	+	0.01
chr1	28499677	+	0.44
chr1	28499709	+	0.01
chr1	28499710	+	0.02
chr1	28499737	+	0.03
chr1	28509334	+	0.17
chr1	28509370	+	0.01
chr1	28509443	+	0.01
chr1	28509490	+	0.01
chr1	28509512	+	0.01
chr1	28510359	+	0.12
chr1	28510375	+	0.01
chr1	28510382	+	0.11
chr1	28510436	+	0.03
chr1	28510446	+	0.06
chr1	28510460	+	0.06
chr1	28510461	+	0.13
chr1	28510462	+	0.13
chr1	28510463	+	0.16
chr1	28510466	+	0.04
chr1	28510469	+	0.01
chr1	28510473	+	0.05
chr1	28510481	+	0.03
chr1	28511575	+	0.16
chr1	28511868	+	0.05
chr1	28512830	-	0.15
chr1	28513034	+	0.15
chr1	28513175	+	0.07
chr1	28513197	+	0.1
chr1	28513263	+	0.04
chr1	28513287	+	0.08
chr1	28513294	+	0.06
chr1	28513298	+	0.04
chr1	28513311	+	0.04
chr1	28513464	+	0.05
chr1	28513468	+	0.09
chr1	28513596	+	0.09
chr1	28513684	+	0.04
chr1	28513713	+	0.06
chr1	28513723	+	0.11
chr1	28513725	+	0.04
chr1	28513784	+	0.04
chr1	28514047	+	0.25
chr1	28514057	+	0.15
chr1	28514095	+	0.08
chr1	28514195	+	0.12
chr1	28514200	+	0.15
chr1	28514497	+	0.09
chr1	28514499	+	0.06
chr1	28514505	+	0.15
chr1	28514613	+	0.1
chr1	28514639	+	0.05
chr1	28514640	+	0.34
chr1	28514645	+	0.07
chr1	28514681	+	0.08
chr1	28514692	+	0.12
chr1	28514715	+	0.07
chr1	28514830	+	0.13
chr1	28524710	+	0.3
chr1	28539386	+	0.45
chr1	28540207	+	0.21
chr1	28540296	+	0.22
chr1	28540346	+	0.2
chr1	28541308	+	0.44
chr1	28541335	+	0.43
chr1	28541343	+	0.29
chr1	28541659	+	0.18
chr1	28541686	+	0.21
chr1	28545919	+	0.9
chr1	28545944	+	0.3
chr1	28594296	+	0.06
chr1	28594310	+	0.07
chr1	28594387	+	0.03
chr1	28594388	+	0.05
chr1	28594431	+	0.1
chr1	28594475	+	0.03
chr1	28594506	+	0.11
chr1	28595759	+	0.04
chr1	28595798	+	0.05
chr1	28595808	+	0.05
chr1	28595817	+	0.04
chr1	28595837	+	0.03
chr1	28596410	+	0.06
chr1	28674506	+	0.5
chr1	28715342	+	0.07
chr1	28715409	+	0.06
chr1	28715410	+	0.1
chr1	28715420	+	0.06
chr1	28715481	+	0.07
chr1	28716105	+	0.04
chr1	28868778	+	0.58
chr1	28870516	+	0.22
chr1	29189103	-	0.3
chr1	29193041	-	0.23
chr1	29193046	-	0.1
chr1	29193082	-	0.25
chr1	29193100	-	0.11
chr1	29193119	-	0.05
chr1	29193121	-	0.07
chr1	29193152	-	0.12
chr1	29193199	-	0.14
chr1	29193223	-	0.4
chr1	30946488	-	0.36
chr1	30946514	-	0.27
chr1	30946904	-	0.23
chr1	30948742	-	0.58
chr1	30948747	-	0.33
chr1	31179540	-	0.01
chr1	31179579	-	0.01
chr1	31262274	-	0.21
chr1	31262398	-	0.15
chr1	31262408	-	0.22
chr1	31262433	-	0.19
chr1	31262468	-	0.5
chr1	31262768	-	0.54
chr1	31267620	-	0.5
chr1	31283372	-	0.4
chr1	31287831	-	0.27
chr1	31288869	-	0.93
chr1	31290041	-	0.3
chr1	32175872	+	0.01
chr1	32230085	-	0.09
chr1	32230158	-	0.13
chr1	32230292	-	0.13
chr1	32230342	-	0.14
chr1	32230349	-	0.34
chr1	32230354	-	0.91
chr1	32230357	-	0.08
chr1	32230370	-	0.04
chr1	32230371	-	0.07
chr1	32230448	-	0.25
chr1	32230493	-	0.21
chr1	32230494	-	0.16
chr1	32230596	-	0.08
chr1	32230617	-	0.07
chr1	32230723	-	0.4
chr1	32230737	-	0.27
chr1	32230787	-	0.71
chr1	32230835	-	0.07
chr1	32230838	-	0.37
chr1	32230841	-	0.07
chr1	32231288	+	0.03
chr1	32231304	+	0.01
chr1	32231314	+	0.01
chr1	32231330	+	0.01
chr1	32231334	+	0.01
chr1	32231369	+	0.01
chr1	32231379	+	0.02
chr1	32231383	+	0.02
chr1	32231405	+	0.01
chr1	32233226	-	0.69
chr1	32233250	-	0.4
chr1	32233251	-	0.53
chr1	32233278	-	0.23
chr1	32233292	-	0.5
chr1	32233330	-	0.25
chr1	32233334	-	0.27
chr1	32233432	-	0.38
chr1	32233486	-	0.25
chr1	32234053	-	0.15
chr1	32234067	-	0.21
chr1	32234112	-	0.45
chr1	32234175	-	0.38
chr1	32234203	-	0.29
chr1	32236699	-	0.21
chr1	32237524	-	0.42
chr1	32237594	-	0.38
chr1	32237684	-	0.29
chr1	32237685	-	0.25
chr1	32238181	-	0.3
chr1	32238533	-	0.39
chr1	32238731	-	0.27
chr1	32242137	+	0.15
chr1	32242208	+	0.16
chr1	32243040	+	0.25
chr1	32243170	+	0.2
chr1	32243500	+	0.28
chr1	32243528	+	0.23
chr1	32243542	+	0.12
chr1	32243543	+	0.12
chr1	32243608	+	0.16
chr1	32243618	+	0.13
chr1	32243631	+	0.14
chr1	32243654	+	0.14
chr1	32243816	+	0.15
chr1	32244404	+	0.4
chr1	32244826	+	0.26
chr1	32244854	+	0.17
chr1	32244855	+	0.47
chr1	32244872	+	0.21
chr1	32245470	+	0.21
chr1	32245999	+	0.08
chr1	32246043	+	0.09
chr1	32246079	+	0.23
chr1	32246129	+	0.12
chr1	32246132	+	0.17
chr1	32246457	+	0.33
chr1	32246563	+	0.5
chr1	32278041	+	0.29
chr1	32278477	+	0.25
chr1	32367937	-	0.13
chr1	32487607	+	0.07
chr1	32487612	+	0.1
chr1	32487683	+	0.13
chr1	32487720	+	0.12
chr1	32490787	+	0.23
chr1	32490795	+	0.57
chr1	32492366	+	0.27
chr1	32493174	+	0.26
chr1	32493222	+	0.26
chr1	32493235	+	0.12
chr1	32493583	+	0.19
chr1	32493624	+	0.5
chr1	32493922	+	0.43
chr1	32493966	+	0.33
chr1	32493990	+	0.27
chr1	32494024	+	0.29
chr1	32494054	+	0.16
chr1	32494071	+	0.21
chr1	32494102	+	0.21
chr1	32601217	+	0.23
chr1	32601258	+	0.07
chr1	32601287	+	0.06
chr1	32601463	+	0.06
chr1	32602065	+	0.5
chr1	32602073	+	0.25
chr1	32602141	+	0.3
chr1	32602654	+	0.18
chr1	32602732	+	0.16
chr1	32602812	+	0.4
chr1	32602824	+	0.3
chr1	32602826	+	0.11
chr1	32603174	+	0.39
chr1	32605561	+	0.06
chr1	32605616	+	0.04
chr1	32621210	-	0.46
chr1	32621232	-	0.03
chr1	32621235	-	0.03
chr1	32621250	-	0.04
chr1	32621274	-	0.21
chr1	32621286	-	0.06
chr1	32625057	-	0.38
chr1	32627842	-	0.1
chr1	32629293	-	0.27
chr1	32632568	-	0.23
chr1	32633324	-	0.33
chr1	32673500	+	0.11
chr1	32673554	+	0.24
chr1	32673622	+	0.67
chr1	32673834	+	0.18
chr1	32673859	+	0.17
chr1	32673878	+	0.15
chr1	32673895	+	0.14
chr1	32673934	+	0.27
chr1	32673953	+	0.59
chr1	32673979	+	0.5
chr1	32673985	+	0.2
chr1	32674345	+	0.71
chr1	32674362	+	0.21
chr1	32674372	+	0.26
chr1	32674374	+	0.17
chr1	32674417	+	0.35
chr1	32674796	+	0.19
chr1	32674820	+	0.33
chr1	32674827	+	0.28
chr1	32674921	+	0.25
chr1	32675657	+	0.42
chr1	32675939	+	0.15
chr1	32676113	+	0.17
chr1	32676422	+	0.27
chr1	32676488	+	0.23
chr1	32676489	+	0.31
chr1	32676821	+	0.26
chr1	32676867	+	0.18
chr1	32678255	+	0.18
chr1	32678803	+	0.67
chr1	32678809	+	0.33
chr1	32678824	+	0.2
chr1	32679228	+	0.19
chr1	32682305	+	0.03
chr1	32682313	+	0.08
chr1	32682326	+	0.08
chr1	32682340	+	0.03
chr1	32682345	+	0.02
chr1	32682404	+	0.02
chr1	32682494	+	0.18
chr1	32682516	+	0.14
chr1	32682517	+	0.12
chr1	32682560	+	0.05
chr1	32682569	+	0.03
chr1	32682583	+	0.01
chr1	32682584	+	0.06
chr1	32682586	+	0.03
chr1	32682609	+	0.02
chr1	32682610	+	0.03
chr1	32682611	+	0.09
chr1	32682614	+	0.17
chr1	32682623	+	0.02
chr1	32682659	+	0.07
chr1	32682680	+	0.13
chr1	32682682	+	0.03
chr1	32682685	+	0.13
chr1	32683005	+	0.02
chr1	32683019	+	0.16
chr1	32683021	+	0.68
chr1	32683033	+	0.04
chr1	32683089	+	0.57
chr1	32683093	+	0.02
chr1	32683094	+	0.12
chr1	32683104	+	0.08
chr1	32683119	+	0.03
chr1	32683134	+	0.09
chr1	32683138	+	0.13
chr1	32683161	+	0.07
chr1	32683170	+	0.03
chr1	32683187	+	0.66
chr1	32683193	+	0.05
chr1	32683246	+	0.04
chr1	32683251	+	0.06
chr1	32683654	+	0.26
chr1	32683658	+	0.05
chr1	32683677	+	0.02
chr1	32683731	+	0.1
chr1	32683758	+	0.04
chr1	32683761	+	0.18
chr1	32683768	+	0.01
chr1	32683773	+	0.17
chr1	32683797	+	0.19
chr1	32683798	+	0.09
chr1	32683806	+	0.03
chr1	32683812	+	0.06
chr1	32683817	+	0.03
chr1	32683832	+	0.03
chr1	32683841	+	0.15
chr1	32683884	+	0.29
chr1	32683893	+	0.07
chr1	32683894	+	0.16
chr1	32683906	+	0.11
chr1	32685034	+	0.01
chr1	32685040	+	0.06
chr1	32685084	+	0.02
chr1	32781500	-	0.14
chr1	32788388	-	0.3
chr1	32788569	-	0.27
chr1	32788962	-	0.31
chr1	32788984	-	0.21
chr1	32796557	-	0.25
chr1	32796634	-	0.4
chr1	32796635	-	0.4
chr1	32819311	+	0.39
chr1	32819341	+	0.18
chr1	32819352	+	0.08
chr1	32819360	+	0.17
chr1	32819365	+	0.12
chr1	32819385	+	0.68
chr1	32819388	+	0.48
chr1	32819389	+	0.43
chr1	32819390	+	0.13
chr1	32819391	+	0.18
chr1	32819475	+	0.42
chr1	32820275	+	0.22
chr1	32820328	+	0.27
chr1	32820374	+	0.18
chr1	32820392	+	0.15
chr1	32820397	+	0.95
chr1	32821587	+	0.82
chr1	32821763	+	0.11
chr1	32821773	+	0.2
chr1	32821821	+	0.09
chr1	32822436	+	0.27
chr1	32822450	+	0.2
chr1	32824010	+	0.36
chr1	32824076	+	0.27
chr1	32824086	+	0.27
chr1	32834988	+	0.17
chr1	32834992	+	0.15
chr1	32835018	+	0.17
chr1	32835028	+	0.21
chr1	32836231	+	0.16
chr1	32836232	+	0.18
chr1	32836966	+	0.21
chr1	32836983	+	0.29
chr1	32837027	+	0.25
chr1	32837096	+	0.29
chr1	32838162	+	0.23
chr1	32838163	+	0.38
chr1	32838315	+	0.21
chr1	32839557	+	0.39
chr1	32839566	+	0.39
chr1	32839649	+	0.17
chr1	32839692	+	0.25
chr1	32839866	+	0.22
chr1	32839906	+	0.44
chr1	32839916	+	0.12
chr1	32839925	+	0.24
chr1	32840077	+	0.3
chr1	32840185	+	0.16
chr1	32840194	+	0.11
chr1	32840485	+	0.55
chr1	32841581	+	0.31
chr1	32841975	+	0.4
chr1	32842658	+	0.2
chr1	32842663	+	0.33
chr1	32842687	+	0.16
chr1	32842693	+	0.31
chr1	32842694	+	0.64
chr1	32842719	+	0.35
chr1	32842776	+	0.18
chr1	32842784	+	0.17
chr1	32842795	+	0.17
chr1	32842796	+	0.29
chr1	32842830	+	0.41
chr1	32842834	+	0.09
chr1	32842837	+	0.07
chr1	32842847	+	0.39
chr1	32842864	+	0.12
chr1	32842869	+	0.25
chr1	32843487	+	0.18
chr1	32843632	+	0.14
chr1	32843641	+	0.2
chr1	32843654	+	0.48
chr1	32844312	+	0.23
chr1	32844455	+	0.44
chr1	32844575	+	0.17
chr1	32844579	+	0.21
chr1	32845189	+	0.18
chr1	32845315	+	0.5
chr1	32845321	+	0.67
chr1	32845410	+	0.64
chr1	32845482	+	0.23
chr1	32845803	+	0.1
chr1	32845806	+	0.17
chr1	32845939	+	0.13
chr1	32846047	+	0.18
chr1	32846811	+	0.2
chr1	32849167	+	0.3
chr1	32849243	+	0.47
chr1	32851586	+	0.27
chr1	32851620	+	0.17
chr1	32852165	+	0.11
chr1	32852181	+	0.19
chr1	32852227	+	0.62
chr1	32852233	+	0.53
chr1	32852263	+	0.08
chr1	32857490	+	0.02
chr1	33270288	+	0.4
chr1	34168554	+	0.64
chr1	34168555	+	0.64
chr1	35097718	+	0.11
chr1	35097810	+	0.13
chr1	35098691	+	0.23
chr1	35098723	+	0.14
chr1	35098744	+	0.11
chr1	35098759	+	0.13
chr1	35098850	+	0.2
chr1	35099969	+	0.08
chr1	35100051	+	0.29
chr1	35100055	+	0.17
chr1	35100366	+	0.13
chr1	35100371	+	0.1
chr1	35100411	+	0.54
chr1	35100459	+	0.1
chr1	35100470	+	0.12
chr1	35100471	+	0.11
chr1	35100474	+	0.52
chr1	35100478	+	0.82
chr1	35100541	+	0.27
chr1	35100542	+	0.67
chr1	35100546	+	0.5
